#P,E,N. Operació,Fase,Data,Referència,Projecte,Aplicació,Import,Saldo,Exercici,Orgànica,Programa,Econòmica,tercer,Nom terc.,Text lliure,Document,Data doc.,Nº Registro Factura
1,2,2.20180010833e+11,R,43273.0,22018002168.0,,2018 CM1 1650 2210001,597.44,597.44,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 03/11/2017 - 03/12/2017 468,42 EUR x 0,05113 ( CUPS ES0031500018098001FK0F Direccion PS JOSE",FE17321251495211,43082.0,F/2018/149
1,2,2.20180010834e+11,R,43273.0,22018002169.0,,2018 CM1 1650 2210001,516.8,516.8,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 03/11/2017 - 03/12/2017 405,22 EUR x 0,05113 ( CUPS ES0031500015427001GB0F Direccion PS BAJO",FE17321251495218,43082.0,F/2018/150
1,2,2.20180010835e+11,R,43273.0,22018002170.0,,2018 CM1 1650 2210001,584.04,584.04,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 03/11/2017 - 03/12/2017 458,09 EUR x 0,05113 ( CUPS ES0031500525185001CH0F Direccion PS CARM",FE17321251495215,43082.0,F/2018/151
1,2,2.20180010836e+11,R,43273.0,22018002171.0,,2018 CM1 1650 2210001,1092.25,1092.25,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"CONSUMO ELECTRICIDAD 03/11/2017 - 03/12/2017 5.790,00 KWH x 0,13835 EUR/KWH ( CUPS ES0031500504009001SA0F Direccion PS S",FE17321251495213,43082.0,F/2018/152
1,2,2.20180010837e+11,R,43273.0,22018002172.0,,2018 CM1 1650 2210001,329.12,329.12,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 03/11/2017 - 03/12/2017 8,833 KW x 4.04279407 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500015626001PS0",FE17321251495219,43082.0,F/2018/153
1,2,2.20180010838e+11,R,43273.0,22018002173.0,,2018 CM1 1650 2210001,597.73,597.73,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 15/11/2017 - 13/12/2017 460,16 EUR x 0,05113 ( CUPS ES0031500616967001LN0F Direccion PS CALL",FE17321251770412,43087.0,F/2018/154
1,2,2.20180010839e+11,R,43273.0,22018002174.0,,2018 CM1 1650 2210001,404.18,404.18,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 14/11/2017 - 11/12/2017 308,33 EUR x 0,05113 ( CUPS ES0031500641813001QD0F Direccion PS PEDR",FE17321251770417,43087.0,F/2018/155
1,2,2.2018001084e+11,R,43273.0,22018002175.0,,2018 CM1 1650 2210001,277.09,277.09,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 03/11/2017 - 03/12/2017 216,55 EUR x 0,05113 ( CUPS ES0031500519963001XF0F Direccion PS PICA",FE17321251770418,43087.0,F/2018/156
1,2,2.20180010841e+11,R,43273.0,22018002176.0,,2018 CM1 1650 2210001,594.12,594.12,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 14/11/2017 - 11/12/2017 457,67 EUR x 0,05113 ( CUPS ES0031500566810002WX0F Direccion PS COS",FE17321251770413,43087.0,F/2018/157
1,2,2.20180010842e+11,R,43273.0,22018002177.0,,2018 CM1 1650 2210001,1447.44,1447.44,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 14/11/2017 - 13/12/2017 1.127,91 EUR x 0,05113 ( CUPS ES0031500619188001FV0F Direccion PS SI",FE17321251770422,43087.0,F/2018/158
1,2,2.20180010843e+11,R,43273.0,22018002178.0,,2018 CM1 1650 2210001,434.69,434.69,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 14/11/2017 - 12/12/2017 331,98 EUR x 0,05113 ( CUPS ES0031500023009001CS0F Direccion PS SAHA",FE17321251770421,43087.0,F/2018/159
1,2,2.20180010844e+11,R,43273.0,22018002179.0,,2018 CM1 1650 2210001,322.32,322.32,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 01/11/2017 - 30/11/2017 243,28 EUR x 0,05113 ( CUPS ES0031500023952001BS0F Direccion PS MARI",FE17321250975615,43080.0,F/2018/316
1,2,2.20180010845e+11,R,43273.0,22018002180.0,,2018 CM1 1650 2210001,990.43,990.43,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 11/08/2017 - 18/09/2017 765,55 EUR x 0,05113 ( CUPS ES0031500023548002HB0F Direccion PS ESPA",FE17321250975613,43080.0,F/2018/318
1,2,2.20180010846e+11,R,43273.0,22018002181.0,,2018 CM1 1650 2210001,186.34,186.34,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 06/08/2016 - 06/09/2016 135,7 EUR x 0,05113 ( CUPS ES0031500023926001PM0F Direccion PS FAVAR",FE16321212533543,42621.0,F/2018/449
1,2,2.20180010847e+11,R,43273.0,22018002182.0,,2018 CM1 1650 2210001,276.62,276.62,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 19/04/2018 - 11/05/2018 209,72 EUR x 0,05113 ( CUPS ES0031500021570001SX0F Direccion PS DOCT",FE18321265468463,43236.0,F/2018/3656
1,2,2.20180010848e+11,R,43273.0,22018002183.0,,2018 CM1 1650 2210001,186.1,186.1,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 137,87 EUR x 0,05113 ( CUPS ES0031500020081001KF0F Direccion PS SANT",FE18321265468467,43236.0,F/2018/3657
1,2,2.20180010849e+11,R,43273.0,22018002184.0,,2018 CM1 1650 2210001,585.11,585.11,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 451,59 EUR x 0,05113 ( CUPS ES0031500566810002WX0F Direccion PS COS",FE18321265468462,43236.0,F/2018/3658
1,2,2.2018001085e+11,R,43273.0,22018002185.0,,2018 CM1 1650 2210001,471.26,471.26,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 362,08 EUR x 0,05113 ( CUPS ES0031500017237001VA0F Direccion PS ESPL",FE18321265468468,43236.0,F/2018/3659
1,2,2.20180010851e+11,R,43273.0,22018002186.0,,2018 CM1 1650 2210001,339.37,339.37,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 19/04/2018 - 11/05/2018 258,96316 EUR x 0,05113 ( CUPS ES0031500575395001LY0F Direccion PS S",FE18321265468475,43236.0,F/2018/3660
1,2,2.20180010852e+11,R,43273.0,22018002187.0,,2018 CM1 1650 2210001,538.32,538.32,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 19/04/2018 - 11/05/2018 415,48 EUR x 0,05113 ( CUPS ES0031500023016001AT0F Direccion PS AMAZ",FE18321265468472,43236.0,F/2018/3665
1,2,2.20180010853e+11,R,43273.0,22018002188.0,,2018 CM1 1650 2210001,766.01,766.01,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 593,83 EUR x 0,05113 ( CUPS ES0031500019310001XJ0F Direccion PS VIVE",FE18321265468470,43236.0,F/2018/3666
1,2,2.20180010854e+11,R,43273.0,22018002189.0,,2018 CM1 1650 2210001,360.46,360.46,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 274,96 EUR x 0,05113 ( CUPS ES0031500527208001WF0F Direccion PS VINY",FE18321265468469,43236.0,F/2018/3667
1,2,2.20180010855e+11,R,43273.0,22018002190.0,,2018 CM1 1650 2210001,494.71,494.71,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 380,52 EUR x 0,05113 ( CUPS ES0031500018331001HP0F Direccion PS JOSE",FE18321265468465,43236.0,F/2018/3672
1,2,2.20180010856e+11,R,43273.0,22018002191.0,,2018 CM1 1650 2210001,343.88,343.88,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 19/04/2018 - 11/05/2018 262,6 EUR x 0,05113 ( CUPS ES0031500018188001XE0F Direccion PS JOSEP",FE18321265468464,43236.0,F/2018/3673
1,2,2.20180010857e+11,R,43273.0,22018002192.0,,2018 CM1 1650 2210001,1123.34,1123.34,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 19/04/2018 - 11/05/2018 875,45 EUR x 0,05113 ( CUPS ES0031500619188001FV0F Direccion PS SINI",FE18321265468474,43236.0,F/2018/3678
1,2,2.20180010858e+11,R,43273.0,22018002193.0,,2018 CM1 1650 2210001,393.48,393.48,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 19/04/2018 - 11/05/2018 301,6 EUR x 0,05113 ( CUPS ES0031500023009001CS0F Direccion PS SAHAR",FE18321265468473,43236.0,F/2018/3681
1,2,2.20180010859e+11,R,43273.0,22018002194.0,,2018 CM1 1650 2210001,319.51,319.51,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 242,77 EUR x 0,05113 ( CUPS ES0031500019323001TH0F Direccion PS VIVE",FE18321265468471,43236.0,F/2018/3683
1,2,2.2018001086e+11,R,43273.0,22018002195.0,,2018 CM1 1650 2210001,168.23,168.23,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 08/05/2018 124,84 EUR x 0,05113 ( CUPS ES0031500023926001PM0F Direccion PS FAVA",FE18321264992161,43230.0,F/2018/3703
1,2,2.20180010861e+11,R,43273.0,22018002196.0,,2018 CM1 1650 2210001,320.43,320.43,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 243,49 EUR x 0,05113 ( CUPS ES0031500652107001RZ0F Direccion PS JOSE",FE18321265468670,43236.0,F/2018/3707
1,2,2.20180011196e+11,R,43273.0,22018002423.0,,2018 CM1 1650 2210001,333.38,333.38,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 11/05/2018 253,67 EUR x 0,05113 ( CUPS ES0031500641813001QD0F Direccion PS PEDR",FE18321265468466,43236.0,F/2018/3710
1,2,2.20180011197e+11,R,43273.0,22018002424.0,,2018 CM1 1650 2210001,252.71,252.71,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 04/04/2018 - 01/05/2018 8,833 KW x 3.71334767 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500018547001WS0",FE18321264647541,43227.0,F/2018/3979
1,2,2.20180011198e+11,R,43273.0,22018002425.0,,2018 CM1 1650 2210001,414.27,414.27,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 03/04/2018 - 02/05/2018 11,778 KW x 3.97860418 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500018098001FK",FE18321264647542,43227.0,F/2018/3980
1,2,2.20180011199e+11,R,43273.0,22018002426.0,,2018 CM1 1650 2210001,161.34,161.34,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 04/04/2018 - 02/05/2018 8,833 KW x 3.84806974 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500519963001XF0",FE18321264647543,43227.0,F/2018/3981
1,2,2.201800112e+11,R,43273.0,22018002427.0,,2018 CM1 1650 2210001,255.12,255.12,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 03/04/2018 - 01/05/2018 9,35 KW x 3.8 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500504013001MR0F Direcc",FE18321264647545,43227.0,F/2018/3982
1,2,2.20180011201e+11,R,43273.0,22018002428.0,,2018 CM1 1650 2210001,476.74,476.74,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 03/04/2018 - 01/05/2018 11,778 KW x 3.84615385 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500525185001CH",FE18321264647547,43227.0,F/2018/3983
1,2,2.20180011202e+11,R,43273.0,22018002429.0,,2018 CM1 1650 2210001,487.33,487.33,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 04/04/2018 - 01/05/2018 21,902 KW x 3.71335951 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500616959001QQ",FE18321264647548,43227.0,F/2018/3984
1,2,2.20180011203e+11,R,43273.0,22018002430.0,,2018 CM1 1650 2210001,986.3,986.3,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"CONSUMO ELECTRICIDAD 03/04/2018 - 02/05/2018 4.968,00 KWH x 0,14074 EUR/KWH ( CUPS ES0031500504009001SA0F Direccion PS S",FE18321264647544,43227.0,F/2018/3985
1,2,2.20180011204e+11,R,43273.0,22018002431.0,,2018 CM1 1650 2210001,328.52,328.52,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 04/04/2018 - 02/05/2018 11,778 KW x 3.84615385 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500020755001TS",FE18321264647546,43227.0,F/2018/3986
1,2,2.20180011205e+11,R,43273.0,22018002432.0,,2018 CM1 1650 2210001,56.39,56.39,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 04/04/2018 - 02/05/2018 11,778 KW x 3.84615385 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500504018001SX",FE18321264647550,43227.0,F/2018/3987
1,2,2.20180011206e+11,R,43273.0,22018002433.0,,2018 CM1 1650 2210001,417.2,417.2,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 04/04/2018 - 02/05/2018 9,00 KW x 3.84555556 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500019306001CS0F",FE18321264647551,43227.0,F/2018/3989
1,2,2.20180011207e+11,R,43273.0,22018002434.0,,2018 CM1 1650 2210001,245.59,245.59,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 05/04/2018 - 03/05/2018 11,778 KW x 3.84615385 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500015427001GB",FE18321264647552,43227.0,F/2018/3990
1,2,2.20180011208e+11,R,43273.0,22018002435.0,,2018 CM1 1650 2210001,234.44,234.44,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 02/04/2018 - 01/05/2018 9,35 KW x 3.97860963 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500018696001VK0F",FE18321264647553,43227.0,F/2018/3991
1,2,2.20180011209e+11,R,43273.0,22018002436.0,,2018 CM1 1650 2210001,499.66,499.66,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 03/04/2018 - 02/05/2018 11,778 KW x 3.97860418 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500022911001ZH",FE18321264647549,43227.0,F/2018/3992
1,2,2.2018001121e+11,R,43273.0,22018002437.0,,2018 CM1 1650 2210001,256.51,256.51,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"POTENCIA ELEC. MODO 1 03/04/2018 - 02/05/2018 8,833 KW x 3.97826333 DÍAS x 0,00000 EUR/DÍAS ( CUPS ES0031500015626001PS0",FE18321264647554,43227.0,F/2018/3993
1,2,2.20180011211e+11,R,43273.0,22018002438.0,,2018 CM1 1650 2210001,1020.66,1020.66,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 01/04/2018 - 30/04/2018 770,59 EUR x 0,05113 ( CUPS ES0031500018116002PJ0F Direccion PS JOSE",FE18321264647794,43227.0,F/2018/3994
1,2,2.20180011212e+11,R,43273.0,22018002439.0,,2018 CM1 1650 2210001,857.5,857.5,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 06/03/2018 - 04/04/2018 664,08 EUR x 0,05113 ( CUPS ES0031500023953001DA0F Direccion PS MARI",FE18321264724542,43228.0,F/2018/3995
1,2,2.20180011213e+11,R,43273.0,22018002440.0,,2018 CM1 1650 2210001,280.57,280.57,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 06/03/2018 - 04/04/2018 210,46 EUR x 0,05113 ( CUPS ES0031500023952001BS0F Direccion PS MARI",FE18321264724541,43228.0,F/2018/3996
1,2,2.20180011214e+11,R,43273.0,22018002441.0,,2018 CM1 1650 2210001,491.95,491.95,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 06/03/2018 - 04/04/2018 376,66 EUR x 0,05113 ( CUPS ES0031500020145001CK0F Direccion PS SANT",FE18321264724540,43228.0,F/2018/3997
1,2,2.20180011215e+11,R,43273.0,22018002442.0,,2018 CM1 1650 2210001,336.85,336.85,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 18/04/2018 - 09/05/2018 257,42 EUR x 0,05113 ( CUPS ES0031500616965001RJ0F Direccion PS CALL",FE18321265157706,43234.0,F/2018/3999
1,2,2.20180011216e+11,R,43273.0,22018002443.0,,2018 CM1 1650 2210001,1468.44,1468.44,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 14/03/2018 - 16/04/2018 1.143,08 EUR x 0,05113 ( CUPS ES0031500616967001LN0F Direccion PS CA",FE18321265645347,43237.0,F/2018/4000
1,2,2.20180011217e+11,R,43273.0,22018002444.0,,2018 CM1 1650 2210001,325.54,325.54,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 20/04/2018 - 14/05/2018 247,51 EUR x 0,05113 ( CUPS ES0031500503694002GN0F Direccion PS ESPA",FE18321265759222,43242.0,F/2018/4001
1,2,2.20180011218e+11,R,43273.0,22018002445.0,,2018 CM1 1650 2210001,380.45,380.45,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 20/04/2018 - 14/05/2018 290,68 EUR x 0,05113 ( CUPS ES0031500016429001FQ0F Direccion PS CLAU",FE18321265759221,43242.0,F/2018/4002
1,2,2.20180011219e+11,R,43273.0,22018002446.0,,2018 CM1 1650 2210001,423.67,423.67,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 19/04/2018 - 14/05/2018 324,32 EUR x 0,05113 ( CUPS ES0031500642825001VD0F Direccion PS BORJ",FE18321265759226,43242.0,F/2018/4003
1,2,2.2018001122e+11,R,43273.0,22018002447.0,,2018 CM1 1650 2210001,430.93,430.93,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 20/04/2018 - 14/05/2018 330,37 EUR x 0,05113 ( CUPS ES0031500015368001SY0F Direccion PS ANGE",FE18321265759220,43242.0,F/2018/4004
1,2,2.20180011221e+11,R,43273.0,22018002448.0,,2018 CM1 1650 2210001,533.84,533.84,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 17/04/2018 - 09/05/2018 411,96 EUR x 0,05113 ( CUPS ES0031500616967001LN0F Direccion PS CALL",FE18321265759219,43242.0,F/2018/4005
1,2,2.20180011222e+11,R,43273.0,22018002449.0,,2018 CM1 1650 2210001,462.74,462.74,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 20/04/2018 - 14/05/2018 355,38 EUR x 0,05113 ( CUPS ES0031500023548002HB0F Direccion PS ESPA",FE18321265759223,43242.0,F/2018/4006
1,2,2.2018001492e+11,R,43325.0,22018002723.0,,2018 CM1 1650 2210001,545.84,545.84,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 15/05/2018 - 14/06/2018 418,68 EUR x 0,05113 ( CUPS ES0031500016429001FQ0F Direccion PS CLAU",FE18321268409507,43270.0,F/2018/4753
1,2,2.20180014921e+11,R,43325.0,22018002724.0,,2018 CM1 1650 2210001,708.07,708.07,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 15/05/2018 - 14/06/2018 546,24 EUR x 0,05113 ( CUPS ES0031500023548002HB0F Direccion PS ESPA",FE18321268409509,43270.0,F/2018/4754
1,2,2.20180014922e+11,R,43325.0,22018002725.0,,2018 CM1 1650 2210001,896.53,896.53,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 15/05/2018 - 14/06/2018 694,42 EUR x 0,05113 ( CUPS ES0031500503694002GN0F Direccion PS ESPA",FE18321268409508,43270.0,F/2018/4755
1,2,2.20180014923e+11,R,43325.0,22018002726.0,,2018 CM1 1650 2210001,490.04,490.04,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 15/05/2018 - 14/06/2018 374,82 EUR x 0,05113 ( CUPS ES0031500015368001SY0F Direccion PS ANGE",FE18321268409506,43270.0,F/2018/4756
1,2,2.20180014924e+11,R,43325.0,22018002727.0,,2018 CM1 1650 2210001,843.26,843.26,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 10/05/2018 - 12/06/2018 651,53 EUR x 0,05113 ( CUPS ES0031500616967001LN0F Direccion PS CALL",FE18321268332229,43269.0,F/2018/4757
1,2,2.20180014925e+11,R,43325.0,22018002728.0,,2018 CM1 1650 2210001,469.94,469.94,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 15/05/2018 - 13/06/2018 359,35 EUR x 0,05113 ( CUPS ES0031500642825001VD0F Direccion PS BORJ",FE18321268332230,43269.0,F/2018/4758
1,2,2.20180014926e+11,R,43325.0,22018002729.0,,2018 CM1 1650 2210001,461.4,461.4,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 12/05/2018 - 11/06/2018 352,3 EUR x 0,05113 ( CUPS ES0031500575395001LY0F Direccion PS SINIA",FE18321268107331,43265.0,F/2018/4759
1,2,2.20180014927e+11,R,43325.0,22018002730.0,,2018 CM1 1650 2210001,409.44,409.44,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 12/05/2018 - 12/06/2018 311,11 EUR x 0,05113 ( CUPS ES0031500019323001TH0F Direccion PS VIVE",FE18321268225612,43266.0,F/2018/4760
1,2,2.20180014928e+11,R,43325.0,22018002731.0,,2018 CM1 1650 2210001,418.59,418.59,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 12/05/2018 - 12/06/2018 318,31 EUR x 0,05113 ( CUPS ES0031500527208001WF0F Direccion PS VINY",FE18321268225610,43266.0,F/2018/4761
1,2,2.20180014929e+11,R,43325.0,22018002732.0,,2018 CM1 1650 2210001,361.96,361.96,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 12/05/2018 - 12/06/2018 273,78 EUR x 0,05113 ( CUPS ES0031500018188001XE0F Direccion PS JOSE",FE18321268225609,43266.0,F/2018/4762
1,2,2.2018001493e+11,R,43325.0,22018002733.0,,2018 CM1 1650 2210001,363.56,363.56,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 12/05/2018 - 12/06/2018 275,04 EUR x 0,05113 ( CUPS ES0031500021570001SX0F Direccion PS DOCT",FE18321268225608,43266.0,F/2018/4763
1,2,2.20180014931e+11,R,43325.0,22018002734.0,,2018 CM1 1650 2210001,694.1,694.1,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 12/05/2018 - 12/06/2018 534,93 EUR x 0,05113 ( CUPS ES0031500023016001AT0F Direccion PS AMAZ",FE18321268225613,43266.0,F/2018/4764
1,2,2.20180014932e+11,R,43325.0,22018002735.0,,2018 CM1 1650 2210001,973.22,973.22,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 12/05/2018 - 12/06/2018 754,38 EUR x 0,05113 ( CUPS ES0031500019310001XJ0F Direccion PS VIVE",FE18321268225611,43266.0,F/2018/4765
1,2,2.20180014933e+11,R,43325.0,22018002736.0,,2018 CM1 1650 2210001,1522.93,1522.93,2018.0,CM1,1650,2210001,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUESTO SOBRE ELECTRICIDAD 12/05/2018 - 12/06/2018 1.186,59 EUR x 0,05113 ( CUPS ES0031500619188001FV0F Direccion PS SI",FE18321268225615,43266.0,F/2018/4766
